source,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,url
Donald J. Trump,2019-01-16,Working hard!,22846,19956,793,1962,54,6,75,1931,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547680020%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547680020%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-16,This is the reason why Democrats don’t want the wall: they all know it WORKS!,37042,31204,868,4720,57,31,162,4714,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547680020%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547680020%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-16,You cannot have border security without a wall.,62828,53388,1291,7805,78,28,238,6586,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547680020%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547680020%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-16,"President Donald J. Trump’s schedule for Wednesday, January 16th: · Meeting with Problem Solvers Caucus · Lunch with Secretary of State · Signing ceremony for S. 24, “Government Employee Fair Treatment Act of 2019”",13126,11136,347,1542,29,7,65,2358,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547680020%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547680020%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-16,It is becoming more and more obvious that the Radical Democrats are a party of open borders and crime. They want nothing to do with the major Humanitarian Crisis on our Southern Border. 2020!,33783,28536,765,3585,111,277,509,6056,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547680020%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547680020%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-15,"Democrats used to support funding for border security, but now they've changed their minds. POLITICS!",6226,5275,214,452,62,69,154,1328,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547605768%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547605768%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-15,More and more people are realizing that the Democrats care more about power than doing what is right for the country. I am fighting for ALL Americans!,27504,23595,662,3045,53,43,106,3342,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547605768%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547605768%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-15,"Volkswagen will be investing $800 million to build electric cars in the U.S. Congratulations to Chattanooga, Tennessee. A BIG WIN!",112131,101072,410,8682,1832,48,87,4347,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547605768%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547605768%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-15,The crisis of illegal immigration impacts ALL Americans.,30541,26255,556,3487,71,50,122,4570,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547605768%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547605768%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-15,Veterans unemployment has reached an 18-YEAR LOW. Do you think the media will report on this and all of the other great economic news?,15706,12828,281,2476,65,19,37,1985,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547605768%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547605768%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-15,"President Donald J. Trump’s schedule for Tuesday, January 15th: · Lunch with Members of Congress · Briefing call on the border crisis with State, local, and community leaders",15140,12900,364,1775,37,10,54,3264,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547561476%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547561476%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-14,"The people are with us 100%.  Nobody wants criminals, gangs, and drugs pouring into their country!",53741,45658,895,6944,66,23,155,7066,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547561476%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547561476%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-14,There is a massive humanitarian crisis at our southern border – even 71% of Democrats agree. You need GREAT border security!,50202,43928,1274,4576,185,59,180,7878,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547561476%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547561476%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-14,WATCH LIVE: President Trump Delivers Remarks at the American Farm Bureau Federation's 100th Annual Convention,12965,10390,253,2211,33,15,63,1400,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547561476%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547561476%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-11,"In life, there are certain principles worth fighting for – principles that are more important than politics, party, or personal convenience... The safety and security and sovereignty of the United States is the most important principle of all.",49337,40270,810,8053,64,15,125,6491,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547481723%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547481723%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-12,Ending the border crisis with a barrier or border wall that is PROVEN to work is just common sense!,64027,55910,1177,6676,79,28,157,9491,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547481723%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547481723%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-11,"The Fake News Media keeps saying we haven’t built any NEW WALL. Below is a section just completed on the border. Anti-climbing feature included. Very high, strong and beautiful! Also, many miles already renovated and in service!",129828,107822,2367,18.821,567,43,208,14.906,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547481723%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547481723%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-11,"I will never back down when it comes to fighting for the security of the American people. The Democrats and mainstream media know we need strong border security, but they don't want to give ""Trump"" another win!",22978,19384,607,2760,47,55,125,3796,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547481723%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547481723%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-12,This is the tragic reality of illegal immigration on our southern border.  This is the cycle of human suffering I am determined to END.,68660,57426,730,6039,2266,1267,932,10.117,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547481723%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547481723%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-10,This is about whether we fulfill our sacred duty to the American citizens we serve.,35593,29778,756,4883,44,20,112,4415,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547216063%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547216063%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-11,"""The American people want border security, not continued obstructionism. If the Democrats truly care about border security, they should immediately fund the border wall."" - Dan Bongino",53618,47189,952,5228,62,20,167,6715,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547216063%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547216063%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-11,"President Donald J. Trump’s schedule for Friday, January 11th: · Roundtable discussion on border security and safe communities with State, local, and community leaders",14946,12588,384,1877,24,14,59,2929,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547216063%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547216063%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-10,From the Southern Border....President Donald J. Trump - from the Southern Border....,83298,69213,971,12.846,108,20,140,5868,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547216063%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547216063%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-10,"During the campaign, I said Mexico is going to pay for the wall, and they are. They are paying for it through the many billions of dollars a year that the U.S. is saving with the incredible USMCA trade deal!",44783,36838,2013,5652,99,21,160,6989,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547216063%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547216063%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-14,We cannot sit by while the border crisis gets worse. Republicans are ROCK SOLID on a border wall – Democrats have to do something!,39677,33684,797,4957,65,26,148,6586,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547561476%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547561476%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-10,"Our country is doing so well in so many ways – great jobs numbers, rebuilding our military, taking care of veterans, strong economy, historic tax cuts, slashed regulations, and great trade deals. But we MUST fix our Southern Border!",27212,22876,560,3620,36,20,100,3622,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547149620%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547149620%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-10,79 percent of voters believe there is either a “crisis” or “problem” at our Southern Border!,40144,36134,811,2837,150,62,150,6235,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547149620%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547149620%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2019-01-10,"President Donald J. Trump's schedule for Thursday, January 10th: · Travel to McAllen, TX  · Roundtable on immigration and border security  · Briefing on border security · Travel to Washington, D.C.",17252,14429,320,2414,34,9,46,2905,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001547149620%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001547149620%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
