source,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,url
Donald J. Trump,2019-01-23,"President Donald J. Trump’s schedule for Wednesday, January 23rd: · Briefing call on immigration proposal with State, local, and community leaders · Fair and honest pricing in healthcare roundtable · Meeting with conservative leaders on immigration proposal",12434,10426,301,1629,33,5,40,2602,/story.php?story_fbid=10162064916475725&id=153080620724&refid=17&_ft_=mf_story_key.10162064916475725%3Atop_level_post_id.10162064916475725%3Atl_objid.10162064916475725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10162064916475725%3Apage_id.153080620724%3Astory_location.4%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10162064916475725%2C%22publish_time%22%3A1548247250%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10162064916475725%2C%22share_id%22%3A0%7D%5D%7D%2C%221220332944702810%22%3A%7B%22page_id%22%3A1220332944702810%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-4070964800575164170&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2019-01-23,BUILD A WALL & CRIME WILL FALL!,88780,73893,3080,11.430,132,40,205,11.822,/story.php?story_fbid=10162066132890725&id=153080620724&refid=17&_ft_=mf_story_key.10162066132890725%3Atop_level_post_id.10162066132890725%3Atl_objid.10162066132890725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10162066132890725%3Apage_id.153080620724%3Aphoto_id.10162066132655725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10162066132890725%2C%22publish_time%22%3A1548271660%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10162066132890725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-2210119834019922397&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2019-01-24,More people are working in the United States today than at any time in the HISTORY of our country. Media barely covers!,73531,61865,1307,9768,378,53,160,7163,/story.php?story_fbid=10162068981465725&id=153080620724&refid=17&_ft_=mf_story_key.10162068981465725%3Atop_level_post_id.10162068981465725%3Atl_objid.10162068981465725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10162068981465725%3Apage_id.153080620724%3Aphoto_id.10162068974775725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10162068981465725%2C%22publish_time%22%3A1548343210%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10162068981465725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A5565656205835859405&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2019-01-21,"Today we celebrate Dr. Martin Luther King, Jr. for standing up for the self-evident truth Americans hold so dear, that no matter what the color of our skin or the place of our birth, we are all created equal by God. https://bit.ly/2RUJNPO",51416,42609,703,7848,101,34,121,3725,/story.php?story_fbid=10162057747540725&id=153080620724&refid=17&_ft_=mf_story_key.10162057747540725%3Atop_level_post_id.10162057747540725%3Atl_objid.10162057747540725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10162057747540725%3Apage_id.153080620724%3Aphoto_id.10162057747200725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10162057747540725%2C%22publish_time%22%3A1548088519%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10162057747540725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A5574628938194729309&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2019-01-21,“The fact that President Trump has been able to achieve so much of his agenda despite the coordinated campaign to defy him is astounding.”  So true. We've accomplished the unthinkable and we're still WINNING despite constant attacks!,68061,56567,1200,10.046,106,27,115,6832,/story.php?story_fbid=10162057708700725&id=153080620724&refid=17&_ft_=mf_story_key.10162057708700725%3Atop_level_post_id.10162057708700725%3Atl_objid.10162057708700725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10162057708700725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10162057708700725%2C%22publish_time%22%3A1548097201%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10162057708700725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-1560191250634307606&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2019-01-22,"My poll numbers have gone way up with Hispanics. That is because they know the border issue better than anyone, and they want security!",48610,41503,1169,5717,123,18,80,3735,/story.php?story_fbid=10162062589670725&id=153080620724&refid=17&_ft_=mf_story_key.10162062589670725%3Atop_level_post_id.10162062589670725%3Atl_objid.10162062589670725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10162062589670725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10162062589670725%2C%22publish_time%22%3A1548192728%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10162062589670725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-4637790549151631974&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2019-01-21,"PROMISES MADE, PROMISES KEPT!",111218,94241,1670,14.964,172,28,143,5511,/story.php?story_fbid=10162057470105725&id=153080620724&refid=17&_ft_=mf_story_key.10162057470105725%3Atop_level_post_id.10162057470105725%3Atl_objid.10162057470105725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10162057470105725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10162057470105725%2C%22publish_time%22%3A1548084261%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10162057470105725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A867540160861148501&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2019-01-20,"""As a mother who lost her child at the hands of failed immigration policies, I know just how important border security is to American families.” - Marie Vega, Angel Mom",37231,25571,173,2189,128,8711,459,3970,/story.php?story_fbid=10162043120910725&id=153080620724&refid=17&_ft_=mf_story_key.10162043120910725%3Atop_level_post_id.10162043120910725%3Atl_objid.10162043120910725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10162043120910725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10162043120910725%2C%22publish_time%22%3A1547953617%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10162043120910725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-259623565804522023&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2019-01-20,"Diamond And Silk have a message for Democrats and the media:  ""The American people aren’t blind, when we look at the mess on our southern border, we see it for what it is: A CRISIS.""",33016,29074,697,2925,95,91,134,3782,/story.php?story_fbid=10162046923070725&id=153080620724&refid=17&_ft_=mf_story_key.10162046923070725%3Atop_level_post_id.10162046923070725%3Atl_objid.10162046923070725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10162046923070725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10162046923070725%2C%22publish_time%22%3A1548008014%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10162046923070725%2C%22share_id%22%3A0%7D%5D%7D%2C%22407279909421128%22%3A%7B%22page_id%22%3A407279909421128%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A4480226864734352182&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2019-01-18,"I will never, EVER back down.",112283,88563,1652,21.621,127,30,290,10.106,/story.php?story_fbid=10162046155080725&id=153080620724&refid=17&_ft_=mf_story_key.10162046155080725%3Atop_level_post_id.10162046155080725%3Atl_objid.10162046155080725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10162046155080725%3Apage_id.153080620724%3Aphoto_id.10162046152755725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10162046155080725%2C%22publish_time%22%3A1547830997%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10162046155080725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A1042126526331084758&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2019-01-18,I have a great idea that will give Chuck and Nancy no choice but to listen to the American people: Send a BRICK straight to their offices and remind them WE NEED THE WALL!,129288,86715,27.993,13.350,465,107,658,16.120,/story.php?story_fbid=10162046561430725&id=153080620724&refid=17&_ft_=mf_story_key.10162046561430725%3Atop_level_post_id.10162046561430725%3Atl_objid.10162046561430725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10162046561430725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10162046561430725%2C%22publish_time%22%3A1547838015%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10162046561430725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-4721923043334138785&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2019-01-18,"President Donald J. Trump’s schedule for Friday, January 18th: · Meeting with Secretary of the Treasury",14701,12418,489,1662,36,6,90,2569,/story.php?story_fbid=10162044987300725&id=153080620724&refid=17&_ft_=mf_story_key.10162044987300725%3Atop_level_post_id.10162044987300725%3Atl_objid.10162044987300725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10162044987300725%3Apage_id.153080620724%3Astory_location.4%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10162044987300725%2C%22publish_time%22%3A1547813188%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10162044987300725%2C%22share_id%22%3A0%7D%5D%7D%2C%221220332944702810%22%3A%7B%22page_id%22%3A1220332944702810%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-3538626333134190854&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2019-01-17,Dear Madame Speaker...,576532,363480,74.068,135.756,2123,170,935,64.492,/story.php?story_fbid=10162042221195725&id=153080620724&refid=17&_ft_=mf_story_key.10162042221195725%3Atop_level_post_id.10162042221195725%3Atl_objid.10162042221195725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10162042221195725%3Apage_id.153080620724%3Aphoto_id.10162042220175725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10162042221195725%2C%22publish_time%22%3A1547753704%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10162042221195725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A4475700526577100345&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2019-01-17,"President Donald J. Trump’s schedule for Thursday, January 17th: · Missile Defense Review Announcement",13143,11119,398,1515,34,9,68,2223,/story.php?story_fbid=10162040861535725&id=153080620724&refid=17&_ft_=mf_story_key.10162040861535725%3Atop_level_post_id.10162040861535725%3Atl_objid.10162040861535725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10162040861535725%3Apage_id.153080620724%3Astory_location.4%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10162040861535725%2C%22publish_time%22%3A1547727097%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10162040861535725%2C%22share_id%22%3A0%7D%5D%7D%2C%221220332944702810%22%3A%7B%22page_id%22%3A1220332944702810%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-8682952801559310081&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2019-01-17,"If we don’t defend our borders, then we cease to be a nation.",74476,62578,1282,10.329,85,33,169,6137,/story.php?story_fbid=10162041412425725&id=153080620724&refid=17&_ft_=mf_story_key.10162041412425725%3Atop_level_post_id.10162041412425725%3Atl_objid.10162041412425725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10162041412425725%3Apage_id.153080620724%3Aphoto_id.10162041381205725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10162041412425725%2C%22publish_time%22%3A1547738766%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10162041412425725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A6820525941901897272&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2019-01-16,You cannot have border security without a wall.,62828,53389,1291,7805,77,28,238,6587,/story.php?story_fbid=10162017180780725&id=153080620724&refid=17&_ft_=mf_story_key.10162017180780725%3Atop_level_post_id.10162017180780725%3Atl_objid.10162017180780725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10162017180780725%3Apage_id.153080620724%3Aphoto_id.10162017180705725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10162017180780725%2C%22publish_time%22%3A1547671075%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10162017180780725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A6178897685841882079&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2019-01-16,"President Donald J. Trump’s schedule for Wednesday, January 16th: · Meeting with Problem Solvers Caucus · Lunch with Secretary of State · Signing ceremony for S. 24, “Government Employee Fair Treatment Act of 2019”",13126,11136,347,1542,29,7,65,2358,/story.php?story_fbid=10162036548515725&id=153080620724&refid=17&_ft_=mf_story_key.10162036548515725%3Atop_level_post_id.10162036548515725%3Atl_objid.10162036548515725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10162036548515725%3Apage_id.153080620724%3Astory_location.4%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10162036548515725%2C%22publish_time%22%3A1547640052%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10162036548515725%2C%22share_id%22%3A0%7D%5D%7D%2C%221220332944702810%22%3A%7B%22page_id%22%3A1220332944702810%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A5781998383715593878&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2019-01-16,Working hard!,22846,19957,792,1962,54,6,75,1931,/story.php?story_fbid=10162035822545725&id=153080620724&refid=17&_ft_=mf_story_key.10162035822545725%3Atop_level_post_id.10162035822545725%3Atl_objid.10162035822545725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10162035822545725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10162035822545725%2C%22publish_time%22%3A1547605768%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10162035822545725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A2462692183293682361&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2019-01-15,Veterans unemployment has reached an 18-YEAR LOW. Do you think the media will report on this and all of the other great economic news?,15701,12824,281,2476,64,19,37,1985,/story.php?story_fbid=10162034583740725&id=153080620724&refid=17&_ft_=mf_story_key.10162034583740725%3Atop_level_post_id.10162034583740725%3Atl_objid.10162034583740725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10162034583740725%3Apage_id.153080620724%3Aphoto_id.10162034583480725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10162034583740725%2C%22publish_time%22%3A1547582851%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10162034583740725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A678705182751927979&__tn__=%2AW-R#footer_action_list
